OID,TRAFCODE,TRAFAUTH,ROADNAME,ROADNUMBER,YEARMONTH,Shape_Length
-1,10101,נתיבי ישראל, ,5714,202207,2526.317510094222598
-1,10101,נתיבי ישראל, ,3711,202207,803.631497335482891
-1,10101,נתיבי ישראל, ,3825,202207,3946.851918142431714
-1,10101,נתיבי ישראל,YO02,,202207,162.951790766650618
-1,10101,נתיבי ישראל, ,3421,202207,3591.392887960551889
-1,10101,נתיבי ישראל, ,491,202207,555.632782652176957
-1,10101,נתיבי ישראל, ,71,202207,8827.288167096474353
-1,10101,נתיבי ישראל, ,5614,202207,3604.491444026518366
-1,10101,נתיבי ישראל, ,79,202207,6760.025011894605996
-1,10101,נתיבי ישראל, ,977,202207,7237.706858836614629
-1,10101,נתיבי ישראל, ,3251,202207,830.974115009968386
-1,10101,נתיבי ישראל, ,4553,202207,1984.669022780212799
-1,10101,נתיבי ישראל, ,3832,202207,1121.073348153053757
-1,10101,נתיבי ישראל,OM02,,202207,383.728692803726062
-1,10101,נתיבי ישראל,SG03,,202207,1443.370367509520065
-1,10101,נתיבי ישראל,MU01,,202207,974.114862555434684
-1,10101,נתיבי ישראל,MG05,,202207,66.245410630503471
-1,10101,נתיבי ישראל,BR05,,202207,881.262276401426107
-1,10101,נתיבי ישראל,EA03,,202207,209.081417977818802
-1,10101,נתיבי ישראל, ,7277,202207,342.325357296347022
-1,10101,נתיבי ישראל,SG04,,202207,768.615370578969305
-1,10101,נתיבי ישראל,GN08,,202207,2147.494464649179463
-1,10101,נתיבי ישראל, ,8990,202207,3496.100354706388771
-1,10101,נתיבי ישראל, ,2118,202207,733.330791984813231
-1,10101,נתיבי ישראל, ,8863,202207,1073.915963402635725
-1,10101,נתיבי ישראל,LD01,,202207,960.232289110705551
-1,10101,נתיבי ישראל, ,8860,202207,493.584073020303720
-1,10101,נתיבי ישראל, ,3618,202207,210.535014018526539
-1,10101,נתיבי ישראל, ,4243,202207,937.475820038761412
-1,10101,נתיבי ישראל,EE02,,202207,726.075407960861639
-1,10101,נתיבי ישראל, ,3953,202207,1897.550391754167549
-1,10101,נתיבי ישראל, ,227,202207,31509.644624886896054
-1,10101,נתיבי ישראל, ,3583,202207,2145.540527286526867
-1,10101,נתיבי ישראל,SA03,,202207,669.585310955870796
-1,10101,נתיבי ישראל, ,8690,202207,2071.689735738922536
-1,10101,נתיבי ישראל,NA03,,202207,176.671244035059743
-1,10101,נתיבי ישראל,NG01,,202207,121.730448328927778
-1,10101,נתיבי ישראל,HH06,,202207,232.370948029400466
-1,10101,נתיבי ישראל, ,2357,202207,3816.542404537570292
-1,10101,נתיבי ישראל, ,352,202207,12809.328602096296891
-1,10101,נתיבי ישראל,EE03,,202207,525.930031870099242
-1,10101,נתיבי ישראל,NG02,,202207,296.837609951233105
-1,10101,נתיבי ישראל, ,3957,202207,622.381241745242960
-1,10101,נתיבי ישראל, ,8696,202412,198.917318066628383
-1,10101,נתיבי ישראל,BD03,,202207,184.278185957458192
-1,10101,נתיבי ישראל, ,8655,202207,1901.587464398131260
-1,10101,נתיבי ישראל, ,8275,202207,329.721423833880351
-1,10101,נתיבי ישראל, ,90,202207,6772.421726119800951
-1,10101,נתיבי ישראל, ,3401,202207,588.381908435537412
-1,10101,נתיבי ישראל,KS04,,202207,2327.481503085000895
-1,10101,נתיבי ישראל,SP01,,202207,861.559398502716817
-1,10101,נתיבי ישראל, ,2933,202207,92.180986519160300
-1,10101,נתיבי ישראל, ,5535,202207,642.433106286727025
-1,10101,נתיבי ישראל, ,3414,202207,116.839431901041252
-1,10101,נתיבי ישראל,RA02,,202207,522.568823841136464
-1,10101,נתיבי ישראל,AD03,,202207,664.802195532500718
-1,10101,נתיבי ישראל,MZ02,,202207,312.315172739168815
-1,10101,נתיבי ישראל, ,7162,202207,170.899657623294559
-1,10101,נתיבי ישראל,TL03,,202207,332.436172245093417
-1,10101,נתיבי ישראל, ,4831,202207,579.638685879121226
-1,10101,נתיבי ישראל,NF02,,202207,218.478934097308723
-1,10101,נתיבי ישראל, ,3695,202207,659.687692249779616
-1,10101,נתיבי ישראל,SK03,,202207,404.965862225608703
-1,10101,נתיבי ישראל, ,3534,202207,196.810453817476571
-1,10101,נתיבי ישראל,BI01,,202207,1376.261420679266621
-1,10101,נתיבי ישראל, ,9781,202207,561.561369664869744
-1,10101,נתיבי ישראל, ,4431,202207,990.119966066213465
-1,10101,נתיבי ישראל, ,2418,202207,82.591536888845425
-1,10101,נתיבי ישראל, ,40,202207,94947.345817626192002
-1,10101,נתיבי ישראל,MH02,,202207,305.177257268955998
-1,10101,נתיבי ישראל, ,5234,202207,611.119576108597585
-1,10101,נתיבי ישראל,RH06,,202207,586.889927799864722
-1,10101,נתיבי ישראל,,669,202207,418.656458918953547
-1,10101,נתיבי ישראל, ,4,202207,6727.763414091709819
-1,10101,נתיבי ישראל,MU02,,202207,196.158006859180517
-1,10101,נתיבי ישראל, ,443,202207,12436.233160188688998
-1,10101,נתיבי ישראל,EP01,,202207,661.775432395857820
-1,10101,נתיבי ישראל,LK01,,202207,516.714243298981387
-1,10101,נתיבי ישראל,HE04,,202207,225.213512335054702
-1,10101,נתיבי ישראל,KH02,,202207,450.080668462369943
-1,10101,נתיבי ישראל, ,2938,202207,320.292793931679114
-1,10101,נתיבי ישראל,LD03,,202207,1070.918051912201008
-1,10101,נתיבי ישראל, ,2312,202207,67.520103917273076
-1,10101,נתיבי ישראל, ,8837,202207,898.196177619009973
-1,10101,נתיבי ישראל, ,5722,202207,1647.862798694257890
-1,10101,נתיבי ישראל, ,2231,202207,267.471245158896522
-1,10101,נתיבי ישראל,DR08,,202207,977.786432551311805
-1,10101,נתיבי ישראל,BL02,,202207,400.623440440188688
-1,10101,נתיבי ישראל,LR02,,202207,650.140299125843057
-1,10101,נתיבי ישראל, ,3877,202207,4722.185372197751349
-1,10101,נתיבי ישראל, ,,202207,255.159156538992278
-1,10101,נתיבי ישראל,RD01,,202207,1080.830542307542601
-1,10101,נתיבי ישראל,BF04,,202207,333.372461650966159
-1,10101,נתיבי ישראל, ,8861,202207,1145.098041353772942
-1,10101,נתיבי ישראל, ,8541,202207,4745.797561836236127
-1,10101,נתיבי ישראל,NV03,,202207,597.261065170954112
-1,10101,נתיבי ישראל, ,3633,202207,3224.476196636947407
-1,10101,נתיבי ישראל, ,3867,202207,201.268779208332148
-1,10101,נתיבי ישראל, ,8925,202207,4698.976928612902157
-1,10101,נתיבי ישראל, ,3866,202207,10455.263430468467050
-1,10101,נתיבי ישראל, ,4556,202207,455.101352089716329
-1,10101,נתיבי ישראל, ,4550,202207,220.054827048530882
-1,10101,נתיבי ישראל, ,4404,202207,7697.353003025949874
-1,10101,נתיבי ישראל,NA04,,202207,633.504128505265726
-1,10101,נתיבי ישראל,YR04,,202207,578.897485931509095
-1,10101,נתיבי ישראל, ,334,202207,16767.756071116364183
-1,10101,נתיבי ישראל, ,8831,202207,31.822670930033862
-1,10101,נתיבי ישראל, ,3833,202207,268.319973787436140
-1,10101,נתיבי ישראל,RS06,,202207,52.269508902239380
-1,10101,נתיבי ישראל, ,8534,202207,1169.807603271129210
-1,10101,נתיבי ישראל, ,6688,202207,4482.666093108021414
-1,10101,נתיבי ישראל, ,3821,202207,207.838849125783639
-1,10101,נתיבי ישראל, ,3112,202207,4494.443650204958431
-1,10101,נתיבי ישראל,OM01,,202207,385.946326998391442
-1,10101,נתיבי ישראל,AD02,,202207,783.134523283625867
-1,10101,נתיבי ישראל, ,3835,202207,4364.979718908031828
-1,10101,נתיבי ישראל, ,3544,202207,2143.177404815180125
-1,10101,נתיבי ישראל, ,9088,202207,7944.988860136126277
-1,10101,נתיבי ישראל, ,4301,202207,730.103579115291495
-1,10101,נתיבי ישראל,KN04,,202207,432.449506332553028
-1,10101,נתיבי ישראל,DV02,,202207,321.337994280543967
-1,10101,נתיבי ישראל, ,2543,202207,344.366429564139764
-1,10101,נתיבי ישראל,MR02,,202207,1109.322520880623642
-1,10101,נתיבי ישראל,GO03,,202207,1165.868157178981619
-1,10101,נתיבי ישראל,NE04,,202207,725.488783927414943
-1,10101,נתיבי ישראל,DB05,,202207,263.769742310802712
-1,10101,נתיבי ישראל, ,4613,202207,1277.305465603375069
-1,10101,נתיבי ישראל,GO02,,202207,589.834100364745495
-1,10101,נתיבי ישראל, ,46,202207,3679.237407090073248
-1,10101,נתיבי ישראל, ,1093,202207,400.917908874060743
-1,10101,נתיבי ישראל,SH04,,202207,184.127635542443528
-1,10101,נתיבי ישראל, ,2358,202207,67.059875798652740
-1,10101,נתיבי ישראל,RS01,,202207,381.258744475146727
-1,10101,נתיבי ישראל, ,3631,202207,1360.043663118743552
-1,10101,נתיבי ישראל, ,2209,202207,447.875207209485723
-1,10101,נתיבי ישראל, ,9970,202207,5362.851044015143088
-1,10101,נתיבי ישראל, ,2321,202207,402.657691351152437
-1,10101,נתיבי ישראל, ,4111,202207,3429.797492369770680
-1,10101,נתיבי ישראל,YT04,,202207,105.536036339476681
-1,10101,נתיבי ישראל,HT03,,202207,740.296558186347966
-1,10101,נתיבי ישראל,RS05,,202207,515.116074077707253
-1,10101,נתיבי ישראל,GL02,,202207,441.501898689834604
-1,10101,נתיבי ישראל,NF01,,202207,288.660565722457363
-1,10101,נתיבי ישראל, ,5710,202207,4032.979510216254766
-1,10101,נתיבי ישראל, ,8865,202207,2114.707519735784444
-1,10101,נתיבי ישראל,UN07,,202207,311.231763821723234
-1,10101,נתיבי ישראל, ,9898,202207,1715.876323878090489
-1,10101,נתיבי ישראל,KH03,,202207,1166.103169660265394
-1,10101,נתיבי ישראל, ,3500,202207,348.277075909261271
-1,10101,נתיבי ישראל, ,8933,202207,2903.696067660703648
-1,10101,נתיבי ישראל, ,8720,202207,89.967169801327259
-1,10101,נתיבי ישראל, ,2039,202207,424.184984477529326
-1,10101,נתיבי ישראל,SK08,,202207,744.953205304078551
-1,10101,נתיבי ישראל,TS01,,202207,465.085499834329312
-1,10101,נתיבי ישראל,QE08,,202207,190.403267533654741
-1,10101,נתיבי ישראל,HS03,,202207,1100.500247972998977
-1,10101,נתיבי ישראל,EP03,,202207,957.293454294046114
-1,10101,נתיבי ישראל,UN01,,202207,1104.424158231680849
-1,10101,נתיבי ישראל,KS05,,202207,249.143315226817180
-1,10101,נתיבי ישראל, ,869,202207,16106.746223902782731
-1,10101,נתיבי ישראל, ,5504,202207,2951.802650123471722
-1,10101,נתיבי ישראל,GS01,,202207,180.754289798258327
-1,10101,נתיבי ישראל,SG01,,202207,1308.101493499602611
-1,10101,נתיבי ישראל,HV03,,202207,351.569692764899003
-1,10101,נתיבי ישראל,GN07,,202207,800.755671812321907
-1,10101,נתיבי ישראל,BN40,,202207,172.946388522229228
-1,10101,נתיבי ישראל, ,6731,202207,966.031051274559672
-1,10101,נתיבי ישראל, ,353,202207,24415.059629102517647
-1,10101,נתיבי ישראל,MR05,,202207,750.864738701251213
-1,10101,נתיבי ישראל,LB02,,202207,543.584329669533531
-1,10101,נתיבי ישראל, ,40,202207,9837.844786392453898
-1,10101,נתיבי ישראל,SK04,,202207,164.263068100982792
-1,10101,נתיבי ישראל, ,383,202207,18447.219647471927601
-1,10101,נתיבי ישראל, ,3715,202207,679.077383876922227
-1,10101,נתיבי ישראל,KS01,,202207,377.333293291074995
-1,10101,נתיבי ישראל,GO11,,202207,541.398808259151565
-1,10101,נתיבי ישראל,YN02,,202207,550.754192220652953
-1,10101,נתיבי ישראל, ,424,202207,9877.433018861056553
-1,10101,נתיבי ישראל, ,3616,202207,509.454617065182788
-1,10101,נתיבי ישראל,TS02,,202207,483.955222591216227
-1,10101,נתיבי ישראל,SK07,,202207,386.121757064989424
-1,10101,נתיבי ישראל, ,6692,202207,392.565081588837643
-1,10101,נתיבי ישראל,HA03,,202207,1052.695229341526783
-1,10101,נתיבי ישראל, ,7716,202207,83.978388559911878
-1,10101,נתיבי ישראל, ,446,202207,2450.417591708683631
-1,10101,נתיבי ישראל,GE07,,202207,939.990755222788948
-1,10101,נתיבי ישראל, ,5507,202207,575.114152963185461
-1,10101,נתיבי ישראל,DR04,,202207,1470.076584426067939
-1,10101,נתיבי ישראל,RI08,,202207,206.254502717690372
-1,10101,נתיבי ישראל, ,2931,202207,286.468406344945379
-1,10101,נתיבי ישראל,GS03,,202207,220.922262107532504
-1,10101,נתיבי ישראל, ,5812,202207,951.475465853038827
-1,10101,נתיבי ישראל, ,8078,202207,1176.756509893080874
-1,10101,נתיבי ישראל, ,7181,202207,271.609384982770678
-1,10101,נתיבי ישראל,RA03,,202207,433.027052449472762
-1,10101,נתיבי ישראל, ,1123,202207,185.072987446100967
-1,10101,נתיבי ישראל,HL01,20,202207,341.283922008590196
-1,10101,נתיבי ישראל,EM01,,202207,563.590565973714320
-1,10101,נתיבי ישראל,RZ07,,202207,479.663416835570274
-1,10101,נתיבי ישראל, ,4,202207,4393.481768601758631
-1,10101,נתיבי ישראל, ,3752,202207,2786.559806624716202
-1,10101,נתיבי ישראל,YV02,,202207,799.331588669188363
-1,10101,נתיבי ישראל, ,3836,202207,468.972083719317709
-1,10101,נתיבי ישראל, ,7074,202207,49.857089164085380
-1,10101,נתיבי ישראל,RD05,,202207,1404.638954757466308
-1,10101,נתיבי ישראל,DR03,,202207,483.500200121737180
-1,10101,נתיבי ישראל,RI07,,202207,244.415421448937707
-1,10101,נתיבי ישראל,LM04,,202207,490.807293339978742
-1,10101,נתיבי ישראל, ,3250,202207,39.298737199140646
-1,10101,נתיבי ישראל, ,7589,202207,1801.970039363521209
-1,10101,נתיבי ישראל, ,3347,202207,886.827319365680069
-1,10101,נתיבי ישראל, ,6671,202207,279.575518671258465
-1,10101,נתיבי ישראל,HT02,,202207,812.711939654508683
-1,10101,נתיבי ישראל, ,40,202207,15220.637818354798583
-1,10101,נתיבי ישראל, ,90,202207,4579.877832985436726
-1,10101,נתיבי ישראל, ,8993,202207,22381.781835422822041
-1,10101,נתיבי ישראל, ,423,202207,1743.548784520794470
-1,10101,נתיבי ישראל,SK02,,202207,540.363405861990259
-1,10101,נתיבי ישראל, ,8999,202207,548.715548081971292
-1,10101,נתיבי ישראל,GE04,,202207,496.229247075638057
-1,10101,נתיבי ישראל,SI02,395,202207,556.069081315781091
-1,10101,נתיבי ישראל, ,806,202207,3019.697344435028754
-1,10101,נתיבי ישראל, ,989,202207,2912.256347802121581
-1,10101,נתיבי ישראל, ,7177,202207,231.111630947481615
-1,10101,נתיבי ישראל,SA01,,202207,826.826616780311269
-1,10101,נתיבי ישראל, ,4123,202207,1060.305842398279538
-1,10101,נתיבי ישראל, ,8070,202207,1680.527271962120722
-1,10101,נתיבי ישראל, ,7671,202207,650.623311038496809
-1,10101,נתיבי ישראל, ,44,202207,9782.528011214906655
-1,10101,נתיבי ישראל,MG03,,202207,530.438008069774696
-1,10101,נתיבי ישראל, ,3553,202207,2174.853612186823739
-1,10101,נתיבי ישראל,RM03,,202207,468.842764294877611
-1,10101,נתיבי ישראל, ,5511,202207,2508.154428415961320
-1,10101,נתיבי ישראל, ,8655,202207,2399.286863910430384
-1,10101,נתיבי ישראל,DR06,,202207,1302.490924594296985
-1,10101,נתיבי ישראל, ,8061,202207,624.242851358910798
-1,10101,נתיבי ישראל, ,406,202207,2850.997959005702796
-1,10101,נתיבי ישראל, ,9895,202207,809.097620425459922
-1,10101,נתיבי ישראל, ,4315,202207,343.165555721154988
-1,10101,נתיבי ישראל, ,3533,202207,2776.708675510627927
-1,10101,נתיבי ישראל, ,325,202207,10164.233310757874278
-1,10101,נתיבי ישראל,HZ03,,202207,506.238162402510113
-1,10101,נתיבי ישראל,SI01,44,202207,263.298166178639292
-1,10101,נתיבי ישראל, ,531,202207,6266.548789251971357
-1,10101,נתיבי ישראל, ,2424,202207,687.345782588612337
-1,10101,נתיבי ישראל, ,3936,202207,1842.763760161598384
-1,10101,נתיבי ישראל,MH03,,202207,379.995527169956461
-1,10101,נתיבי ישראל, ,3540,202207,2970.827773068296665
-1,10101,נתיבי ישראל, ,7688,202207,2398.630803028972878
-1,10101,נתיבי ישראל,MG06,,202207,283.797331097650897
-1,10101,נתיבי ישראל, ,3924,202207,1748.495738341910510
-1,10101,נתיבי ישראל,GO08,,202207,863.644745752869198
-1,10101,נתיבי ישראל, ,3632,202207,368.016336492458777
